Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2024-11-17 09:34:21,"Leg Day",50m,"Crunch (Machine)",3,70.0,10.0,0,0.0,
2024-11-17 09:34:21,"Leg Day",50m,"Crunch (Machine)",4,50.0,12.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Pull Up (Assisted)",1,0.0,5.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Pull Up (Assisted)",2,60.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Pull Up (Assisted)",3,60.0,7.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Pull Up (Assisted)",4,60.0,7.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Seated Row (Cable)",1,126.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Seated Row (Cable)",2,126.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Seated Row (Cable)",3,126.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Seated Row (Cable)",4,121.0,8.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Bicep Curl (Machine)",1,90.0,6.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Bicep Curl (Machine)",2,70.0,8.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Bicep Curl (Machine)",3,50.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Bicep Curl (Machine)",4,50.0,11.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Bicep Curl (Cable)",1,25.0,8.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Bicep Curl (Cable)",2,20.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Bicep Curl (Cable)",3,15.0,14.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Straight Arm Pushdown",1,60.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Straight Arm Pushdown",2,60.0,7.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Straight Arm Pushdown",3,49.5,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Straight Arm Pushdown",4,38.5,14.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Iso-Lateral Row (Machine)",1,45.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Iso-Lateral Row (Machine)",2,45.0,10.0,0,0.0,
2024-11-19 06:49:24,"Back Bi Day",44m,"Iso-Lateral Row (Machine)",3,45.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Bench Press (Barbell)",1,115.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Bench Press (Barbell)",2,135.0,8.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Bench Press (Barbell)",3,190.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Bench Press (Barbell)",4,195.0,7.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Bench Press (Barbell)",5,185.0,7.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Incline Bench Press (Dumbbell)",1,50.0,13.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Incline Bench Press (Dumbbell)",2,50.0,13.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Incline Bench Press (Dumbbell)",3,50.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Lateral Raise (Dumbbell)",1,15.0,15.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Lateral Raise (Dumbbell)",2,15.0,13.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Lateral Raise (Dumbbell)",3,15.0,11.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Lateral Raise (Cable)",1,10.0,12.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Lateral Raise (Cable)",2,10.0,11.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Lateral Raise (Cable)",3,10.0,9.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Cable Crossover",1,23.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Cable Crossover",2,20.0,12.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Cable Crossover",3,20.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Triceps Extension (Cable)",1,50.0,12.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Triceps Extension (Cable)",2,53.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Triceps Extension (Cable)",3,53.0,7.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Chest Press (Machine)",1,90.0,10.0,0,0.0,
2024-11-20 06:46:01,"Push Day 2.0",47m,"Chest Press (Machine)",2,140.0,8.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Squat (Smith Machine)",1,135.0,10.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Squat (Smith Machine)",2,135.0,11.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Squat (Smith Machine)",3,155.0,11.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Squat (Smith Machine)",4,175.0,10.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Squat (Smith Machine)",5,175.0,6.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Standing Calf Raise (Bodyweight)",1,0,25.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Standing Calf Raise (Bodyweight)",2,0,27.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Standing Calf Raise (Bodyweight)",3,0,22.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Standing Calf Raise (Bodyweight)",4,0,24.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Leg Extension (Machine)",1,210.0,10.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Leg Extension (Machine)",2,220.0,11.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Leg Extension (Machine)",3,225.0,10.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Leg Extension (Machine)",4,225.0,6.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Lying Leg Curl (Machine)",1,160.0,10.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Lying Leg Curl (Machine)",2,165.0,8.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Lying Leg Curl (Machine)",3,165.0,6.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Lying Leg Curl (Machine)",4,145.0,8.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"RFE Squat",1,50.0,10.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"RFE Squat",2,50.0,7.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Romanian Deadlift (Dumbbell)",1,50.0,10.0,0,0.0,
2024-11-21 06:51:51,"Leg Day",41m,"Romanian Deadlift (Dumbbell)",2,50.0,7.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Pull Up (Assisted)",1,0.0,5.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Pull Up (Assisted)",2,60.0,8.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Pull Up (Assisted)",3,60.0,8.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Pull Up (Assisted)",4,60.0,6.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bent Over One Arm Row (Dumbbell)",1,80.0,6.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bent Over One Arm Row (Dumbbell)",2,80.0,6.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bent Over One Arm Row (Dumbbell)",3,65.0,8.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Seated Row (Cable)",1,143.0,10.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Seated Row (Cable)",2,143.0,8.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Seated Row (Cable)",3,143.0,8.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bicep Curl (Machine)",1,80.0,5.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bicep Curl (Machine)",2,60.0,10.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bicep Curl (Machine)",3,50.0,6.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bicep Curl (Machine)",4,50.0,8.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bicep Curl (Cable)",1,25.0,12.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bicep Curl (Cable)",2,30.0,10.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Bicep Curl (Cable)",3,30.0,10.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Lat Pulldown (Cable)",1,115.0,10.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Lat Pulldown (Cable)",2,115.0,9.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Lat Pulldown (Cable)",3,115.0,8.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Reverse Fly (Cable)",1,8.0,15.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Reverse Fly (Cable)",2,10.0,12.0,0,0.0,
2024-11-22 08:36:19,"Back Bi Day",46m,"Reverse Fly (Cable)",3,10.0,8.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Bench Press (Barbell)",2,135.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Bench Press (Barbell)",3,185.0,5.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Bench Press (Barbell)",4,225.0,6.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Bench Press (Barbell)",5,205.0,5.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Incline Bench Press (Dumbbell)",1,60.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Incline Bench Press (Dumbbell)",2,60.0,8.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Incline Bench Press (Dumbbell)",3,55.0,8.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Lateral Raise (Dumbbell)",1,15.0,15.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Lateral Raise (Dumbbell)",2,15.0,11.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Lateral Raise (Dumbbell)",3,15.0,12.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Lateral Raise (Cable)",1,10.0,11.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Lateral Raise (Cable)",2,10.0,11.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Lateral Raise (Cable)",3,10.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Cable Crossover",1,20.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Cable Crossover",2,23.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Cable Crossover",3,23.0,8.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Triceps Extension (Cable)",1,53.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Triceps Extension (Cable)",2,53.0,8.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Triceps Extension (Cable)",3,50.0,8.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,10.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,8.0,0,0.0,
2024-11-23 07:50:34,"Push Day 2.0",52m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,8.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Squat (Smith Machine)",1,45.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Squat (Smith Machine)",2,135.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Squat (Smith Machine)",3,155.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Squat (Smith Machine)",4,175.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Squat (Smith Machine)",5,185.0,8.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Standing Calf Raise (Bodyweight)",1,0,25.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Standing Calf Raise (Bodyweight)",2,0,25.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Standing Calf Raise (Bodyweight)",3,0,26.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Standing Calf Raise (Bodyweight)",4,0,27.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Leg Extension (Machine)",1,210.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Leg Extension (Machine)",2,210.0,11.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Leg Extension (Machine)",3,210.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Leg Extension (Machine)",4,190.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Lying Leg Curl (Machine)",1,160.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Lying Leg Curl (Machine)",2,150.0,8.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Lying Leg Curl (Machine)",3,130.0,10.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Lying Leg Curl (Machine)",4,130.0,8.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Hip Abductor (Machine)",1,120.0,15.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Hip Abductor (Machine)",2,140.0,13.0,0,0.0,
2024-11-25 08:07:59,"Leg Day",48m,"Hip Abductor (Machine)",3,160.0,11.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Pull Up (Assisted)",1,0.0,5.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Pull Up (Assisted)",2,60.0,8.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Pull Up (Assisted)",3,60.0,8.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Pull Up (Assisted)",4,60.0,7.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Bent Over One Arm Row (Dumbbell)",1,60.0,8.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Bent Over One Arm Row (Dumbbell)",2,60.0,10.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Bent Over One Arm Row (Dumbbell)",3,60.0,8.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Seated Row (Cable)",1,110.0,12.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Seated Row (Cable)",2,110.0,10.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Seated Row (Cable)",3,110.0,9.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Bicep Curl (Machine)",1,50.0,10.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Bicep Curl (Machine)",2,50.0,9.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Bicep Curl (Machine)",3,50.0,7.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Bicep Curl (Machine)",4,50.0,6.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Lat Pulldown (Cable)",1,143.0,6.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Lat Pulldown (Cable)",2,121.0,10.0,0,0.0,
2024-11-26 08:04:25,"Back Bi Day",39m,"Lat Pulldown (Cable)",3,121.0,9.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Bench Press (Barbell)",2,135.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Bench Press (Barbell)",3,185.0,8.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Bench Press (Barbell)",4,205.0,6.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Bench Press (Barbell)",5,210.0,5.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Incline Bench Press (Dumbbell)",1,55.0,13.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Incline Bench Press (Dumbbell)",2,55.0,12.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Incline Bench Press (Dumbbell)",3,55.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Lateral Raise (Dumbbell)",1,20.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Lateral Raise (Dumbbell)",3,20.0,8.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Lateral Raise (Cable)",1,10.0,12.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Lateral Raise (Cable)",2,10.0,11.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Cable Crossover",1,22.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Cable Crossover",2,22.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Cable Crossover",3,19.0,10.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Triceps Extension (Cable)",1,43.0,12.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Triceps Extension (Cable)",2,43.0,9.0,0,0.0,
2024-11-27 09:00:59,"Push Day 2.0",47m,"Triceps Extension (Cable)",3,40.0,10.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Pull Up (Assisted)",1,0.0,5.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Pull Up (Assisted)",2,70.0,8.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Pull Up (Assisted)",3,70.0,8.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Pull Up (Assisted)",4,70.0,8.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Seated Row (Cable)",1,130.0,10.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Seated Row (Cable)",2,130.0,11.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Seated Row (Cable)",3,120.0,12.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Bicep Curl (Machine)",1,55.0,14.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Bicep Curl (Machine)",2,55.0,9.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Bicep Curl (Machine)",3,50.0,10.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Bicep Curl (Dumbbell)",1,17.5,12.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Bicep Curl (Dumbbell)",2,17.5,12.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Bicep Curl (Dumbbell)",3,15.0,12.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Lat Pulldown (Single Arm)",1,35.0,10.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Lat Pulldown (Single Arm)",2,30.0,12.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Lat Pulldown (Single Arm)",3,30.0,14.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Iso-Lateral Row (Machine)",1,65.0,12.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Iso-Lateral Row (Machine)",2,60.0,14.0,0,0.0,
2024-11-30 13:42:52,"Back Bi Day",1h 5m,"Iso-Lateral Row (Machine)",3,55.0,14.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Squat (Smith Machine)",1,45.0,10.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Squat (Smith Machine)",2,135.0,10.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Squat (Smith Machine)",3,185.0,8.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Squat (Smith Machine)",4,185.0,8.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Squat (Smith Machine)",5,185.0,7.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Standing Calf Raise (Bodyweight)",1,0,27.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Standing Calf Raise (Bodyweight)",2,0,22.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Standing Calf Raise (Bodyweight)",3,0,26.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Standing Calf Raise (Bodyweight)",4,0,21.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Leg Extension (Machine)",1,220.0,12.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Leg Extension (Machine)",2,220.0,11.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Leg Extension (Machine)",3,210.0,10.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Leg Extension (Machine)",4,210.0,8.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Lying Leg Curl (Machine)",1,150.0,10.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Lying Leg Curl (Machine)",2,140.0,10.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Lying Leg Curl (Machine)",3,130.0,10.0,0,0.0,
2024-12-02 06:51:53,"Leg Day",38m,"Lying Leg Curl (Machine)",4,130.0,6.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Bench Press (Barbell)",1,135.0,10.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Bench Press (Barbell)",2,155.0,8.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Bench Press (Barbell)",3,210.0,7.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Bench Press (Barbell)",4,195.0,6.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Bench Press (Barbell)",5,185.0,8.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Incline Bench Press (Dumbbell)",1,60.0,10.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Incline Bench Press (Dumbbell)",2,60.0,9.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Incline Bench Press (Dumbbell)",3,60.0,8.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Lateral Raise (Dumbbell)",1,20.0,10.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Lateral Raise (Dumbbell)",2,20.0,8.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Lateral Raise (Dumbbell)",3,15.0,8.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Lateral Raise (Cable)",1,10.0,10.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Lateral Raise (Cable)",2,10.0,10.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Lateral Raise (Cable)",3,10.0,10.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Cable Crossover",1,22.0,10.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Cable Crossover",2,19.0,9.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Cable Crossover",3,16.0,11.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Triceps Extension (Cable)",1,43.0,15.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Triceps Extension (Cable)",2,43.0,12.0,0,0.0,
2024-12-03 06:55:48,"Push Day 2.0",42m,"Triceps Extension (Cable)",3,40.0,10.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Pull Up (Assisted)",1,0.0,5.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Pull Up (Assisted)",2,80.0,7.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Pull Up (Assisted)",3,80.0,6.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Pull Up (Assisted)",4,80.0,8.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Seated Row (Cable)",1,121.0,11.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Seated Row (Cable)",2,121.0,10.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Seated Row (Cable)",3,121.0,10.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Bicep Curl (Machine)",1,60.0,11.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Bicep Curl (Machine)",2,55.0,8.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Bicep Curl (Machine)",3,50.0,8.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Straight Arm Pushdown",1,50.0,12.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Straight Arm Pushdown",2,50.0,10.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Straight Arm Pushdown",3,50.0,10.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Bicep Curl (Cable)",1,20.0,11.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Bicep Curl (Cable)",2,20.0,10.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Bicep Curl (Cable)",3,20.0,8.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Reverse Fly (Cable)",1,10.0,12.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Reverse Fly (Cable)",2,10.0,12.0,0,0.0,
2024-12-04 06:57:02,"Back Bi Day",41m,"Reverse Fly (Cable)",3,10.0,12.0,0,0.0,
2024-12-05 06:50:04,"Leg Day",45m,"Squat (Smith Machine)",1,135.0,10.0,0,0.0,
2024-12-05 06:50:04,"Leg Day",45m,"Squat (Smith Machine)",2,155.0,10.0,0,0.0,
2024-12-05 06:50:04,"Leg Day",45m,"Squat (Smith Machine)",3,175.0,8.0,0,0.0,
